0.561480507748;0.438519492252;0.159896047724;0.000603660530345;0.839500291746;diagram;6;0;zero;the;zero
0.931808379969;0.0681916200307;0.466231265066;0.000759289148437;0.533009445786;the proportion;24;0;the;the;the
0.922656310728;0.0773436892724;0.0534833841948;0.000400817692743;0.946115798112;population;42;0;zero;the;the
0.00560312249301;0.994396877507;0.00374961558851;0.000106265417494;0.996144118994;Japan;73;0;zero;zero;zero
0.00900960539078;0.990990394609;0.229015899536;0.000554082683321;0.77043001778;Sweden;80;0;zero;zero;zero
0.627569586231;0.372430413769;0.100654926534;0.00968313924081;0.889661934225;the United States;91;0;the;the;the
0.221908175993;0.778091824007;0.00158070676867;3.95850111454e-06;0.99841533473;the countries;10;129;the;zero;the
0.479153594386;0.520846405614;0.293543027635;0.000239249708688;0.706217722657;the proportion;25;129;the;zero;the
0.964038379367;0.0359616206329;0.0120072372259;5.63104262744e-05;0.987936452348;the century;67;129;the;the;the
0.027301060317;0.972698939683;0.00919938357669;0.000917936998111;0.989882679425;Japan;85;129;zero;zero;zero
0.929846395717;0.0701536042834;0.013446265696;0.153750554137;0.832803180167;an exception;97;129;an;the;an
0.93538920891;0.0646107910904;0.958876977901;0.000267294176799;0.0408557279221;a stable period;6;330;a;a;a
0.907901366415;0.0920986335847;0.957627429004;0.0248409668874;0.0175316041084;a huge incline;31;330;a;a;a
0.00619838772269;0.993801612277;0.040157427118;0.000512736691571;0.95932983619;Japan;66;330;zero;zero;zero
0.937884588027;0.0621154119728;0.0615460778356;6.03968905094e-05;0.938393525274;a population;17;421;a;the;the
0.116946175336;0.883053824664;0.857727834735;0.0100175936696;0.132254571595;5% part;87;421;zero;zero;zero
0.848031864024;0.151968135976;0.00514136780202;0.0104450146719;0.984413617526;USA;0;526;zero;the;the
0.460477814444;0.539522185556;0.916116215739;0.00364988090953;0.0802339033516;bigger part;18;526;zero;zero;a
0.0501887712418;0.949811228758;0.00431853059158;0.0431994676572;0.952482001751;old people;33;526;zero;zero;zero
0.982621584632;0.0173784153682;0.00367471017624;2.57717061959e-05;0.996299518118;the century;55;526;the;the;the
0.352180758806;0.647819241194;0.0171888471242;0.147421810249;0.835389342627;the overall part;114;526;the;zero;the
0.312256791354;0.687743208646;0.0246679856229;0.00528844082336;0.970043573554;Japanese;146;526;zero;zero;zero
0.902344803816;0.097655196184;0.067848502604;0.00157011728499;0.930581380111;Sweden chart;0;723;zero;the;zero
0.0184607316088;0.981539268391;0.000809455478271;0.000667035883718;0.998523508638;the US;32;723;the;zero;the
0.949629655367;0.0503703446327;0.304050314798;0.000360639933855;0.695589045268;big discrepancy;49;723;zero;the;zero
0.0921504457707;0.907849554229;0.187114304265;0.00044076381179;0.812444931924;Sweden;83;723;zero;zero;zero
0.177198341629;0.822801658371;0.000642663645028;0.00172108725588;0.997636249099;the US;110;723;the;zero;the
0.487238080223;0.512761919777;0.501378158395;0.000979542935056;0.49764229867;a strong tendention;20;842;a;zero;a
0.920624638668;0.0793753613323;0.0242671282012;2.66875209921e-05;0.975706184278;population;45;842;zero;the;the
0.782091733851;0.217908266149;0.282596344041;8.89981803489e-05;0.717314657778;a whole;76;842;a;the;a
0.678426719826;0.321573280174;0.339159875777;0.00092607196836;0.659914052254;time;89;842;zero;the;zero
0.00150739686967;0.99849260313;0.00160121385416;6.87326330578e-06;0.998391912883;these countries;97;842;zero;zero;zero
0.0379075035973;0.962092496403;0.00115383515248;0.0824598045411;0.916386360306;assumption;35;0;zero;zero;zero
0.0327410868745;0.967258913125;0.0164447751741;0.000152224408523;0.983403000417;gender equality;72;0;zero;zero;zero
0.502904321583;0.497095678417;0.868473738082;0.000933577107276;0.130592684811;a principle;98;0;a;a;a
0.000526613182798;0.999473386817;0.0920555324745;0.000849761360788;0.907094706165;my opinion;3;118;zero;zero;zero
0.861427110842;0.138572889158;0.994896067476;0.00162580689753;0.00347812562689;a lot;25;118;a;a;a
0.0418353870817;0.958164612918;0.00572407430921;9.98998888678e-06;0.994265935702;gender specialized spheres;34;118;zero;zero;zero
0.00269709976163;0.997302900238;0.00102273344719;1.60854345417e-05;0.998961181118;this specialization;82;118;zero;zero;zero
0.0749487158283;0.925051284172;0.0107860053801;0.000210028665902;0.989003965954;social differences;135;118;zero;zero;zero
0.208961257807;0.791038742193;0.000850483532067;2.35822491293e-06;0.999147158243;males;162;118;zero;zero;zero
0.04611000279;0.95388999721;0.00133866838885;9.50255030853e-06;0.998651829061;females;172;118;zero;zero;zero
0.669151428638;0.330848571362;0.0224852006063;0.00141727314098;0.976097526253;the history;11;301;the;the;zero
0.0641497217121;0.935850278288;0.00261910713591;4.30264662455e-05;0.997337866398;men;24;301;zero;zero;zero
0.00826935430037;0.9917306457;0.0013706403627;1.18271445911e-05;0.998617532493;women;32;301;zero;zero;zero
0.0470690245771;0.952930975423;0.160510896358;0.000415041725075;0.839074061917;distinct  male jobs;50;301;zero;zero;zero
0.0555192148355;0.944480785165;0.00390735858726;1.65060158534e-05;0.996076135397;female jobs;75;301;zero;zero;zero
0.638774243868;0.361225756132;0.0200852481587;0.00022933878676;0.979685413055;the reason;93;301;the;the;the
0.0925757516279;0.907424248372;0.0113755630359;4.51869484452e-05;0.988579250016;the stereotypes;112;301;the;zero;zero
0.282862797666;0.717137202334;0.00802087048753;0.000427717322859;0.99155141219;biological features;134;301;zero;zero;zero
0.979510927354;0.0204890726463;0.771406518063;0.000164690247417;0.22842879169;a whole;3;456;a;a;a
0.0639852441816;0.936014755818;3.08880723124e-05;7.30744052877e-06;0.999961804487;men;12;456;zero;zero;zero
0.308598497157;0.691401502843;0.56415548728;0.00479099108538;0.431053521634;a repeatable mechanical work;74;456;a;zero;zero
0.0210806928841;0.978919307116;0.0449257275554;0.00013038045101;0.954943891994;clothing;136;456;zero;zero;zero
0.954451769532;0.0455482304683;0.0119196672635;0.000146232329743;0.987934100407;a type;17;606;a;the;a
0.132978901952;0.867021098048;0.0282858869805;4.49853804858e-05;0.971669127639;work;27;606;zero;zero;zero
0.992377800806;0.0076221991938;0.29873933836;0.0142381077895;0.687022553851;the most efficient way;51;606;the;the;the
0.842000911172;0.157999088828;0.74171553856;0.000788485181318;0.257495976259;society;86;606;zero;a;zero
0.332806827469;0.667193172531;0.00219505705193;3.33655364213e-05;0.997771577412;Social aspect;0;702;zero;zero;zero
0.257804592484;0.742195407516;0.211909841391;0.000300897795251;0.787789260814;specialization;30;702;zero;zero;zero
0.0805755454356;0.919424454564;0.0125399739985;0.642368352327;0.345091673675;example;51;702;zero;zero;zero
